"measurement_id","x_acf1_gyro","x_acf10_gyro","diff1_acf1_gyro","diff1_acf10_gyro","diff2_acf1_gyro","diff2_acf10_gyro","max_kl_shift_gyro","time_kl_shift_gyro","outlierinclude_mdrmd_gyro","ARCH.LM_gyro","max_level_shift_gyro","time_level_shift_gyro","ac_9_gyro","crossing_points_gyro","max_var_shift_gyro","time_var_shift_gyro","entropy_gyro","nonlinearity_gyro","embed2_incircle_gyro","spreadrandomlocal_meantaul_gyro","flat_spots_gyro","x_pacf5_gyro","diff1x_pacf5_gyro","diff2x_pacf5_gyro","firstmin_ac_gyro","std1st_der_gyro","arch_acf_gyro","garch_acf_gyro","arch_r2_gyro","garch_r2_gyro","stability_gyro","firstzero_ac_gyro","trev_num_gyro","alpha_gyro","beta_gyro","nperiods_gyro","seasonal_period_gyro","trend_gyro","spike_gyro","linearity_gyro","curvature_gyro","e_acf1_gyro","e_acf10_gyro","walker_propcross_gyro","hurst_gyro","unitroot_kpss_gyro","histogram_mode_gyro","unitroot_pp_gyro","localsimple_taures_gyro","lumpiness_gyro","motiftwo_entro3_gyro"
"49a3a5bf-f0af-4c23-8575-7b12653923eb_327T",0.974523381943346,6.7973064493901,0.423129757221487,0.238960347537444,-0.0539460119055228,0.165070399452271,637.360960945677,23545,0.234495603431293,0.897861640981299,7.46651169088934,50673,0.721549990268575,726,22.637589837726,48051,0.672949057405787,0.108470605731135,0.708665241888479,6.94,23231,1.24431558597707,0.29529575716785,0.273104823803966,50,0.225702389336667,0.574579904786752,0.0231990878306632,0.229545715120288,0.0264267239775035,0.887042326197206,14663,-0.00567723995508161,0.999899960714886,0.793374373795883,0,1,0.329581444096948,3.32938603214062e-09,81.6159254122565,-51.484799488933,0.962005700704139,5.51477791890855,0.252050574877324,0.999954177318763,56.500972257453,-0.5,-1505.2773030695,2,0.42096868441732,0.883832908567191
"49a3a5bf-f0af-4c23-8575-7b12653923eb_2VSP",0.938898681206162,6.33581428071889,-0.093388468116849,0.130967917737883,-0.518004303642799,0.445221792417063,1706.61173290703,403,-0.255644203021558,0.573156967857133,14.783434468402,23041,0.69338557264796,2462,92.9537273749239,23038,0.663526751718006,1.1271094789897,0.861896998177808,10.12,10023,0.962773500231251,0.104008314332246,0.628006424943769,69,0.349568585332221,0.523019530861141,0.0144272943289958,0.274886292366443,0.0714166408350671,0.870205032313077,2710,0.324658669705759,0.882911349062462,0.000100066009276778,0,1,0.274196683047326,2.98537668783076e-07,4.2137143311508,45.3370274931901,0.91578945759216,5.2136132406045,0.244790561473497,0.999954177318763,5.56139977207798,-2.5,-1220.94951110698,1,3.56661852542151,0.685269567628402
"4a15a160-5e67-45d3-b7fd-3324661d6c9d_2WH7",0.970722814584037,7.14962892357494,0.277073646964604,0.16459229552209,-0.143261935825203,0.199034862022148,888.823340653217,1164,-0.751160228373009,0.937704270121105,9.0757313681269,8939,0.760725951018306,5091,20.2038466311369,9227,0.652747711265177,0.0471957333622771,0.866648417594913,7.73,13915,1.13575929522112,0.196632206100136,0.370571465120676,67,0.241541250700302,0.619133351066901,0.00289607129718669,0.226555435670342,0.0104986756214551,0.901245327588998,12411,-0.00722430097217074,0.999898649947269,0.000100014872625922,0,1,0.351255835878958,5.66062621744855e-09,-108.061238768317,71.6247463680531,0.955010155501073,5.86746446644231,0.235705580875111,0.999954177318763,71.0594381378474,-1,-1601.07942935545,2,0.365662386454143,0.745058419379978
"4a662a09-c07f-4511-a929-f4d1a2a8111f_2WH8",0.974969004491465,7.02361705673108,0.424079733719589,0.268931799342062,0.00474067331016502,0.2422080254144,687.024324827675,7067,-0.612307589568934,0.898813135375044,12.6954224984429,59823,0.744497319612162,2675,36.4179166547156,59819,0.691654885836918,0.0998324248672392,0.814371474034428,10.13,5795,1.30605003252403,0.357089936950006,0.331673441943144,44,0.223568245277544,0.310481136206135,0.00377914549515148,0.161506603462848,0.00349901030360564,0.895808413749448,4594,-0.00539979900518878,0.998440697184573,0.998436673584837,0,1,0.198162127254799,9.91513195495358e-09,-51.9410612312447,-17.6506998825321,0.968765060732212,6.38954737719283,0.140257441942,0.999954177318763,16.3611658101246,-1,-1656.48550985833,2,0.715622470099024,0.847480674192262
"4a662a09-c07f-4511-a929-f4d1a2a8111f_2WH5",0.221562001243691,0.0557389608256538,-0.331423154316646,0.15810261290394,-0.544100092862975,0.31348580109631,184.298789214209,9864,0.012354129451243,0.00389666372542809,2.33627687834979,45199,0.0291791094740959,24411,3.51762210840134,29298,0.985113377772342,0.000194120726833036,0.464196871295724,2.55,15,0.0628858998854246,0.355262585814146,0.868026628234279,2,1.2477391520898,0.000187143856866908,0.000114113933968794,0.000187115730602089,0.000114836982507689,0.146905830590537,2,-0.0196738063024583,0.00336665299562935,0.00010000021807177,0,1,0.0169967766404243,5.3099229081784e-10,-26.2302457712862,4.57870633840611,0.208101980666999,0.0473843821394103,0.428010951951651,0.639780000897723,33.3944104111846,-0.5,-49947.059239104,1,0.220075965096069,2.02313362299482
"4bcab171-7ea4-41a4-9c5d-115845ed28df_2WH8",0.961904623532976,5.40826381002823,0.392725761894604,0.220092789400401,-0.0718944670689292,0.225564606153961,598.301257858849,2381,-0.400908195462362,0.916387550534932,7.77783317066894,2373,0.558747383582822,3614,18.4214096478313,2369,0.750683830879751,0.0225771444739351,0.76375292226768,9.39,3078,1.20471946592085,0.271150381074867,0.300394448562675,28,0.276007221662599,0.458542669739588,0.00129382243291042,0.25772557411253,0.00170566370085967,0.835248262833434,5147,-0.00894342955189334,0.999899767101106,0.274892108446767,0,1,0.133964617821984,4.43870804626305e-09,-59.5422952894231,1.04391334161999,0.956015724572983,4.87092861250151,0.178436675681993,0.999954177318763,32.6086915811733,-0.5,-2449.19248816534,2,0.434897297531222,1.02459059198095
"4c43a621-413c-4403-9901-f31da0bd9c6d_2VSP",0.968175306189109,6.42923687363928,0.421143310882622,0.29830703786269,-0.0782906599935504,0.123949218576716,653.930489118005,3317,-0.596943034593295,0.928978864778607,8.39808160814827,3309,0.712767404130773,1565,27.8228772835188,11271,0.712971444043365,0.0590497890708298,0.783365471140249,10.38,4788,1.21679888887943,0.287387363139668,0.221216600442095,40,0.252272709334566,0.456824868353453,0.000578187237261465,0.199518824021394,0.00119687245605176,0.868438068184152,21001,-0.00587618956924277,0.999899880732656,0.731112451499263,0,1,0.231586700245706,3.69046604153997e-09,-95.8857998552785,25.7543356667685,0.958589629129935,5.54332155083913,0.145938726104015,0.999954177318763,66.3345029635058,-1,-1914.27975558921,2,0.423080247058676,0.928228456622204
"4d42b533-78ce-40f3-a017-77a67cec9232_2ZX6",0.968500954070371,6.29622351635025,0.34946506804416,0.168945300583152,-0.153184829364589,0.135116122818463,1680.71104835492,54697,0.803996861278528,0.902307311977574,12.6215790489526,54975,0.663875660434232,7407,58.4556326398259,54990,0.721613812624835,0.0510177505287129,0.851589736438433,7.97,15069,1.12863541047529,0.188249620426026,0.283827496693669,30,0.250990984185992,0.239413114090701,0.00187700223621833,0.143375535687708,0.0047921843443665,0.86687879350034,2529,0.013278597892215,0.999899943702646,0.155186559576077,0,1,0.205477738349634,1.09672839469167e-08,28.7187997872389,19.4782783227578,0.960355520807549,5.52167735309333,0.224873113396554,0.999954177318763,6.76419442677989,-1,-2040.8388651798,2,1.15742467534161,0.678679392156906
"4d42b533-78ce-40f3-a017-77a67cec9232_2WLT",0.192326757729696,0.0412492305603317,-0.344986981363808,0.165090343744247,-0.552375597072622,0.325269994537259,147.766397649814,45255,-0.00714571924669427,0.00310012059372168,2.16785434641055,25765,0.00935554710952763,25158,4.1334521776065,45139,0.9888309051897,0.000553157153080404,0.311567101879988,2.59,11,0.0504794073784096,0.364980599324731,0.882220390628613,2,1.27095022295903,0.000600545951438264,0.000364874949390447,0.00059915900356732,0.000362892007670506,0.130940635365241,2,0.00869664492670709,0.00165048502400807,0.000100039758916858,0,1,0.00341287706139515,4.96869983858631e-10,-7.73521058971302,-4.70030920892785,0.1895592369085,0.0402964673124571,0.434894398530762,0.614331785287991,4.50594217885373,0.5,-46807.4473053891,1,0.210056592799057,2.05200466500959
"4ee4382e-5e6d-465e-b3b4-2e0fc75a160b_2VSP",0.95976199248302,6.55382863865052,0.215845837273576,0.11539574354518,-0.252364053616039,0.139710074995778,65667.1740890794,5567,-0.688121802160318,0.825993535845175,17.7289114000223,11040,0.725389831810974,13049,180.976698779409,11036,0.680736719926578,0.184868285738773,0.921203013465683,4.09,45005,1.02467889399207,0.108854342842513,0.330481422328751,46,0.28368406662845,0.277714946535542,4.22509315420141e-09,0.337130399709124,0.00369336799719877,0.883595023828792,5715,0.0474926372007176,0.999498722827034,0.000100012268762061,0,1,0.201764740806094,7.50534298639799e-08,-50.354750202186,25.2902461345351,0.949591646034381,5.82106556377466,0.376747739264839,0.999954177318763,23.7078629020318,-2.5,-1908.07127987592,2,5.09197177327737,0.486202669844306
"4ee4382e-5e6d-465e-b3b4-2e0fc75a160b_2ZX3",0.967287915868864,6.65950776521526,0.362694102857704,0.220823185479993,-0.0757344894563043,0.178989149116924,708.88523730091,35600,-0.796372732958099,0.949272188460131,8.13121551600881,4615,0.724475856929056,5336,21.1822448457602,193,0.649173613092765,0.00451115409657538,0.850041329904482,8.32,3554,1.20220534867395,0.269073533281482,0.306076331977039,48,0.255753471703779,0.640259074277462,0.000102543765893347,0.24330249096025,0.000101489692801036,0.875629939617006,4418,-0.0156508861364839,0.999899954415921,0.000105281786227821,0,1,0.301205538930426,1.0322326369881e-08,-58.7395587446761,46.7325598093478,0.953172827776654,5.47556813797185,0.194187913027163,0.999954177318763,23.7073314732028,-1,-1457.20589443425,2,0.416825218700256,1.07138946593684
"4ee7b9a2-fc27-4430-9597-aaae51b2d9b6_2ZX3",0.977860549284464,6.70752836327448,0.434268844934359,0.253860924965648,-0.196013887520375,0.0807294699929525,471.140600094923,49131,0.123950946859097,0.939156093487026,7.28326868576952,523,0.709007845714377,2541,27.4943331734808,520,0.707422572515223,0.0264993704212176,0.63670759811509,9.67,5222,1.17532391726031,0.218201894215447,0.17897345602517,73,0.210401239205345,0.444102075552387,0.000954869633644562,0.284452335547135,0.000908384581695133,0.886903083926111,1789,-0.00185751766096142,0.999845494186865,0.607247651481437,0,1,0.177435479050352,3.43005511825651e-09,3.59696358798134,-41.7300076356699,0.97309110307124,6.1116873687113,0.133763806854206,0.999954177318763,4.25983199720947,-1,-1521.91302649037,3,0.313327696183104,1.00630731292198
"4f8253d3-1f29-4ab4-b660-cf8a33b920e1_327T",0.979334045955969,6.57780968161287,0.503608399630982,0.293809859885174,-0.0647906980959105,0.116361243633547,714.592464704616,37003,-0.247124229928043,0.952954384720061,8.3285757144187,22076,0.680760795868627,3504,22.2027867884051,3601,0.72421424872238,0.0139082681843641,0.769802067529902,9.14,4144,1.27746302372384,0.313424329206465,0.185025611618758,50,0.20329246755605,0.556894491596712,0.00645467828132303,0.258866213038156,0.0121228633486285,0.883640922399905,3211,-0.00163056275620479,0.999899883790214,0.876865957175653,0,1,0.162130611073085,5.55156851693261e-09,-40.1362529467758,-32.2492574560099,0.975338089915362,6.02988504246014,0.184837050888206,0.999954177318763,12.8108771040025,-1,-1812.73417379422,3,0.377646686949966,0.851310558312962
"4fe8a2e3-d94b-45c2-885b-34bd9eb8b86b_327T",0.946374549608108,5.99036307920061,0.237025166596096,0.205788864020515,-0.184692567693459,0.226036639000228,69527.959587895,681,0.000442426164916521,0.763923346254511,21.7368100612891,666,0.699267353002701,23769,174.415033782876,715,0.290942577981336,1.01123620832495,0.983587558585428,2.79,58760,1.05424576954194,0.170872237688144,0.358102888600783,8,0.325586859123433,1.02079474282451,0.0141110868199444,0.372275522446432,0.156701616744291,0.844156577039971,1222,-0.723849679760707,0.999899947373536,0.000100014835103854,0,1,0.296118681093051,1.21994218656098e-07,-45.8791704960104,55.0859106223064,0.92449955713863,4.69394817387778,0.397539067717377,0.999954177318763,9.73608797910843,-2.5,-2585.48056847563,2,17.6992644239337,0.102828054614589
"4fe8a2e3-d94b-45c2-885b-34bd9eb8b86b_2WH3",0.979278340909231,6.86861668513442,0.429809430215956,0.211052643222977,-0.126728868310941,0.126516519073191,1555.51302473965,38556,-0.6835486247103,0.942015806429557,8.19189887854471,3448,0.717178246847279,5131,30.9652930957534,3433,0.669815277302677,0.0216853764964671,0.843775906453161,7.43,10568,1.20173006938146,0.238467176543457,0.21468702603332,37,0.203566723540253,0.371735093682033,8.32628553858577e-05,0.205288223805266,0.000452054376595471,0.896290083542053,9823,-0.0027118502948434,0.999899944936661,0.548336206021333,0,1,0.280683663292704,6.08539713993801e-09,-61.9954115632126,71.9846952748299,0.971143853151536,5.85755254295425,0.227434423284226,0.999954177318763,29.0791171027755,-1,-1483.09361806964,3,0.482173298758369,0.703810236596176
"5021d2db-723a-4c05-8439-317ec320aded_327T",0.95428543642646,6.08994155468487,0.268038279503451,0.191109884070599,-0.161704422838546,0.177328290980356,664.551999893975,33631,0.435331730608701,0.820601409589801,11.2255997189068,42723,0.667779503555489,2608,78.173393444571,42724,0.734618969119552,0.240500616439071,0.791700804858065,8.54,4994,1.09093608668842,0.189735698417813,0.356582679156468,35,0.302361239316162,0.551973073886739,0.000392211594936579,0.300395696370479,0.0012676775683682,0.84411459504108,18400,-0.0972011344364558,0.999899950762811,0.00176444349754406,0,1,0.159224500933005,2.3660276908279e-08,76.0543163815575,11.7174814594916,0.945621212465473,5.48264938231642,0.18660366963287,0.999954177318763,47.3225340907408,-1,-2431.29235650033,2,2.9432660366791,0.988031819780344
"50306e2a-48cc-4750-b761-f6dee9e53748_2ZX3",0.955162741274273,5.12079874866753,0.373078587027552,0.193559430297946,-0.124808866722772,0.143306867184835,497.031981425624,30217,-0.0742261845136732,0.875416046971785,6.14489520797144,48753,0.552423846903835,3465,18.4862111470163,21867,0.77256942748487,0.0729716241817634,0.720074945432771,10.06,8911,1.13839530651116,0.224833162292628,0.259686837954589,34,0.29933868701459,0.461784582364089,0.0039417691964333,0.226519783716874,0.00683030867717144,0.814709909968541,8127,-0.0247906311756823,0.999899963461411,0.000100689983864685,0,1,0.11858338262046,3.77615964661015e-09,-38.6409040393325,-48.8701266333115,0.949136953896514,4.62788334554804,0.161260163280298,0.999954177318763,16.7983276521345,-0.5,-2590.92926577514,2,0.535844535518094,1.05235766313305
"504c4d85-5df7-468d-9f02-120e8a577992_2WH7",0.19319914917966,0.0452335470997501,-0.341576509822524,0.164312939539502,-0.548451516890366,0.317431812165212,103.459404407984,27522,0.00305519382951025,0.00185856859908794,2.15924036701727,29198,0.0165857093747217,24714,3.6019254806046,43127,0.987747435957104,0.000317385051441291,0.342777480967009,2.31,10,0.0521849644156064,0.375517534495489,0.883909169989011,2,1.27028673253148,8.40482452740433e-05,7.70787521696297e-05,8.49010836360159e-05,7.75028669250714e-05,0.137759914993694,2,-0.0181858391053702,0.00171295711702828,0.000100019925455584,0,1,0.0128574245317157,5.17296575253602e-10,-24.4172140685739,-8.05613255555454,0.182689314323138,0.0399814293489203,0.435581080855469,0.618093765124654,39.2124873810171,0.5,-50711.1876025502,1,0.208205200958646,1.95341061789081
"504c4d85-5df7-468d-9f02-120e8a577992_2WLT",0.959870847177895,5.39258449061765,0.4197210700122,0.243912007697376,-0.059454494878924,0.161368244224856,695.075342908492,40645,0.183074842651797,0.91318666914249,9.57820905556688,34202,0.579176670825222,4638,31.3588843214202,32510,0.777459815062652,0.00960643079853036,0.782002341324375,9.5,2943,1.20698684179675,0.284454618653341,0.262012472670883,63,0.283154615717447,0.452940082437723,0.000423157558039826,0.192993408405923,0.000483205557508927,0.81731205083868,958,-0.0146660765473918,0.999899900798546,0.760131328689973,0,1,0.0524617017385811,7.18207846477896e-09,14.745820629352,13.2350951701191,0.957663080127495,5.19287610562135,0.147500751277171,0.999954177318763,3.37409749252446,-1,-2515.63496142023,2,0.835434157448799,1.07691790563654
"50fa963c-7ee8-45a2-8a02-93a00a9cc479_327T",0.952495472530076,6.42298491100438,0.0290004120746525,0.0345601259174353,-0.435775125769296,0.218992936945204,1394.03907911413,58760,0.42700924905673,0.521423388443785,14.2548213270966,56043,0.696746458882597,3085,134.694686602073,56039,0.705201193649641,1.31587244303295,0.79054854165528,9.14,13909,0.923459746419678,0.0247448935137049,0.477909162490243,39,0.307949087261598,0.471486780535024,0.00132019381332283,0.447120985789478,0.00399525716349869,0.869943659746197,5007,-0.296403632917652,0.999899781887497,0.000100212573063548,0,1,0.206347847758781,1.3814543245367e-08,61.190925810447,10.772778535389,0.94018835094728,5.65579986109451,0.184633621049468,0.999954177318763,23.8839213457098,-2.5,-2477.74552440767,2,2.10158244605194,0.830845414762956
"5111129e-ddcc-477a-be23-0d7a3a0db7ca_327T",0.981601843089439,6.7813443909757,0.527643090707505,0.309667967891453,-0.0135498949849678,0.150361490912794,915.929793814215,28024,-0.533107386135969,0.972479519881168,8.73913240008655,33151,0.696150554207012,4199,31.5233536941481,33156,0.714601405969064,0.00609096104642003,0.810062631270223,8.45,5602,1.33354962818322,0.366475584759146,0.208803396410093,83,0.191773750705351,0.495380157688501,0.00777686601692959,0.215704576928384,0.013426725387402,0.892033945792628,7047,-0.0032091654870822,0.999899949569888,0.999899706804504,0,1,0.18164903644564,5.470352465873e-09,-57.5951050861919,16.1219325952994,0.977521503192659,6.18543082395926,0.19247015610652,0.999954177318763,19.6669248823994,-1,-1713.56743708956,3,0.363884549501424,0.817880676003544
"5111129e-ddcc-477a-be23-0d7a3a0db7ca_2WH3",0.222053560391735,0.0609588190268251,-0.332192743654837,0.157500634330541,-0.544724856707485,0.310884503647561,127.827070045711,23577,-0.00140238405288995,0.00354446277958702,2.12138555512197,53364,0.0378532242000344,22110,2.95513608201046,50903,0.982812040766524,0.000212985717604069,0.398474021637505,2.82,10,0.0634345110780965,0.363547562815227,0.872484807491522,2,1.24736418064545,0.000204647058218203,0.000131658398707289,0.000204593501096758,0.000132309575006836,0.15293652113438,2,-0.0244270643247786,0.001317481389919,0.000119108672881521,0,1,0.029857228106439,5.36307472902276e-10,-37.4067616384183,-14.1379109214958,0.19810916879999,0.0446821954583568,0.436716363089971,0.641240276693533,67.8433823238663,0.5,-53148.3121510547,1,0.221676349227288,2.03002413530598
"516d9978-8369-40cd-b0d0-e13a9bee83b9_2WH5",0.823961060219468,4.45679304231427,-0.315936520983432,0.109064489263308,-0.588888709739878,0.352476687745446,651.245578700169,12269,-0.461349672766128,0.827797643602063,8.71227798593379,12265,0.585132266022764,13160,21.6727328967857,8043,0.786886683594646,0.173288778670145,0.682270292828824,6.15,1991,0.772391158570621,0.162230213891295,0.761866012487182,43,0.593339017860006,0.52061987906925,0.01444014447929,0.198262713743855,0.0128725594351709,0.740910689699712,2388,-0.0412785077476159,0.525644455476929,0.000100691951044816,0,1,0.120369285296724,8.02489569129155e-09,-4.9359175397385,-20.8970039530582,0.799852808727757,3.88266318725122,0.299090074296686,0.999907327164931,2.10846766615342,-1,-14507.4886271409,1,0.499228347379601,1.67146368951508
"51781983-dae5-4393-b41f-9a7da40f2074_2WH5",0.985568355572353,7.09629379554398,0.57157505023241,0.388180673257892,-0.00329657934344275,0.131094697291528,514.184116810182,1787,0.356911519198664,0.979638550267945,11.1646905859686,16136,0.724319487384855,1711,18.348718509114,16141,0.682517982723235,0.0133784719743006,0.801146752347647,10.09,6536,1.37829062533924,0.402259799797066,0.172351221740611,46,0.169873123604281,0.446402461754826,0.00297186654662005,0.218288808923295,0.00267633365999773,0.906285258209155,3567,-0.00143629242362151,0.999899873219162,0.999898968011352,0,1,0.318389591279411,5.91094051353547e-09,46.8148324644335,63.0181984977719,0.978793693651781,5.98076292742479,0.142673500392327,0.999954177318763,19.2241557871841,-1,-1324.53671351389,3,0.256498912085583,0.872405611144674
"517ac84f-7d68-42a5-aedc-f63babedd395_2WH7",0.204243359798859,0.0512974845176056,-0.344178205384371,0.164730652941563,-0.550851021658098,0.319996369750964,237.784197857429,51973,-0.00252091019883471,0.00316468680277442,2.28556131000832,54819,0.0274938685915284,25729,3.63306885571854,27095,0.983482462831073,0.000145340483465578,0.400621066163581,2.4,14,0.0552390980304618,0.371125444440577,0.882789217225117,2,1.26155804887114,0.00030643567928471,0.00013561125928772,0.000307453873046919,0.000135316147029193,0.147501268957995,2,0.0267419444833689,0.00287708826588735,0.00010002053994773,0,1,0.0236185091731426,5.44058776270691e-10,29.9957939400392,-5.8266887243219,0.184988320039701,0.0395719618714913,0.436458646365488,0.629336586659313,54.7663476234368,-0.5,-53461.1148794756,1,0.226848626843699,1.9968862420883
"517ac84f-7d68-42a5-aedc-f63babedd395_2WLT",0.975897653015035,6.92784527133594,0.455457376438468,0.304383703656318,0.00675137086118881,0.206441918586944,1088.18561984141,31962,-0.219313476692934,0.950672620361011,11.1844115238689,46160,0.73127904062212,5530,31.1545673453421,46176,0.724700009037298,0.00998444550911437,0.84507894782353,8.05,6950,1.30807011887066,0.355345900340557,0.294249528904938,98,0.219547387584371,0.277204390630112,0.00385307366686861,0.136810108374064,0.00608357521698954,0.89140708859456,2073,-0.0043422846443297,0.99040026094772,0.990400200501182,0,1,0.0677693475840736,1.09552812173797e-08,-1.94990358396354,5.00972627804,0.974145484561266,6.73278919855324,0.214542115368562,0.999954177318763,2.50776538553932,-1,-1693.20768077446,2,0.497528757845786,0.789943861796074
"52eb7473-18f7-477e-ba7b-6723e0bc83c4_2WLT",0.961868128087216,5.36087788857569,0.424685896187181,0.240098475984723,-0.073645419010246,0.148791434351274,510.034621484646,23905,-0.103494331936491,0.836653483022862,6.98912370253216,32539,0.564096713282553,2827,35.7087315378091,26988,0.732838921662414,0.128047455106949,0.677060997774102,10.12,10269,1.20194069841986,0.27304231768297,0.248807412157807,35,0.276148619310677,0.346742491474073,0.00310601655565617,0.183117955155316,0.00498710393241222,0.815315747771916,10928,-0.0211246205752685,0.999899979174816,0.698317176291397,0,1,0.218652710872357,3.57667080148835e-09,-31.3425709575785,-66.6016250474942,0.951199675829361,4.4096900264898,0.119240016027781,0.999954177318763,28.9446692174231,-1,-2354.49017144172,2,0.792708619090591,1.00229271724889
"53dcebb9-0673-44fb-b269-0281cd81c8a9_2WH8",0.969167502394612,6.47518416428801,0.303538449547181,0.128120235794293,-0.239608478655257,0.115259949308973,472.216833231298,15505,-0.347328881469115,0.836480468028828,8.62087184802619,22585,0.694347019613972,2386,25.6501617877915,3306,0.699992233162324,0.103044913099635,0.754581780458754,10.69,8485,1.06616076510559,0.124995458224229,0.263608889054023,84,0.248306440078732,0.358996940953513,0.00129012916650536,0.388948658004562,0.00148973312124633,0.872060695998764,7846,0.0108787159235567,0.999899842074096,0.122007404054046,0,1,0.212598020510434,4.24666151725044e-09,-34.0666566251156,49.9769839494869,0.960841382009379,5.69185698658461,0.127347701964974,0.999954177318763,16.1072235227301,-1,-1751.21466128447,2,0.443202365193671,0.925996171914805
"544cf1c4-0030-4a44-9cd9-9e5036f4784c_327T",0.238949779374223,0.100819300719703,-0.340856215305659,0.164476397895898,-0.548390127165329,0.319567556300267,194.169589055227,58820,-0.0365120705198838,0.185001981555852,6.59372826073523,29864,0.0767222131155574,23973,96.9119348550495,29861,0.966550975359244,0.0141558347695082,0.308150794710832,2.64,124,0.0746753772184249,0.374003467769625,0.881485627640112,2,1.23373584925521,0.205182346950211,0.00865007278364496,0.231723401820641,0.00883346757177585,0.183825762694718,2,-0.172510776626084,0.00541069275379262,0.000100022479982873,0,1,0.0516861066374436,5.3581923876317e-09,26.3699324844187,12.9153826403078,0.197467064312621,0.046899871574156,0.394560662470574,0.662285369694568,37.2888047608684,2.5,-62387.3595555428,1,3.46608592100221,1.81376580022831
"544cf1c4-0030-4a44-9cd9-9e5036f4784c_2WH3",0.941043632073879,5.34352387288287,0.022257701297598,0.0223109136530784,-0.483694519043429,0.234841056665988,843.949210664009,16312,-0.781203045176801,0.938606646604981,12.2336739053667,5594,0.590165082259196,12693,51.3549650606089,5591,0.728679866076897,0.129756088261986,0.882232061521513,6.46,5330,0.889711163932092,0.00882095819823681,0.436726993268636,51,0.343371762005609,0.565892068535873,0.0129200361598871,0.2375551434176,0.0124329734533093,0.816362385146898,12695,-0.018704780276966,0.999899578702843,0.000101219166357466,0,1,0.241837857493036,8.95143439266643e-09,-53.6747852697607,49.7919666634554,0.922242555226779,4.24670727172953,0.294321919294789,0.999954177318763,39.3232574673348,-1,-3059.05573123937,2,1.3345472150473,1.34854580581896
"54a0e841-ad45-4ba7-ac83-1785c5f7748b_2VSP",0.920576828910776,4.44042859526594,0.258021794779911,0.184512615453666,-0.155488037893184,0.176784831867081,615.393780652711,53893,0.113893619152559,0.788549227305363,6.56057776771171,53895,0.532116682424124,6224,16.8475216415369,9578,0.813313693584512,0.0271704756514806,0.578730755551039,9.73,468,1.04479744404945,0.210638026974431,0.356720522598111,65,0.398558185052273,0.592902816277978,5.83842725198225e-05,0.254592410917404,0.00332810869555996,0.756353383533947,855,-0.023296124965857,0.999899980036365,0.000100189416194888,0,1,0.0411111826282029,2.80222234893328e-09,1.6267081065134,-4.76300949381829,0.917171395163196,4.26197016045625,0.16875636509341,0.999954177318763,0.521415811735638,-0.5,-4416.86917268334,2,0.520630374706796,1.26488818957565
"5614d9ae-0493-4137-af64-0f03f9b355a6_327T",0.970006178446519,7.74586792488562,0.176266253558085,0.154220166179917,-0.212047664521021,0.216204153300144,1135.06585605016,45463,-0.331942032856952,0.907742980607377,11.4822678776962,45502,0.82847721687728,13272,54.9868624058013,45509,0.705971613467228,0.46698772094125,0.933929200275015,3.45,8252,1.0969512329984,0.163034922697462,0.424597450517185,111,0.244924386740565,0.409561813280464,0.0100136865507562,0.275108464831618,0.0091601279368378,0.922440398815435,263,-0.0228124270683455,0.999899957958542,0.000101275575239669,0,1,0.0271471531183605,2.85019721488131e-08,-22.7875306874243,3.67931131192774,0.969169239825456,7.6877670757679,0.327907170882377,0.999954177318763,3.78214627508855,-1,-1492.50376100202,2,0.458727169794748,1.19669172136741
"56c86f15-e2ee-4930-bb59-12e534109919_2WLT",0.972257848585626,5.95778638270422,0.504393107816652,0.326083573724082,0.00468621538596703,0.193310600640695,586.388554946742,59416,0.629288612117468,0.967762538121865,8.31117363839784,53292,0.632493397182198,4870,20.1936469797822,56621,0.691218016396556,2.48378368566437e-05,0.732424189443829,9.13,1873,1.32797806034863,0.380304919090508,0.219703099105048,18,0.235550887079864,0.368562163541069,0.00294036706369443,0.191803883392322,0.002185831103929,0.850861112281921,8420,-0.00985690799464327,0.999899773870391,0.999899757704016,0,1,0.218563180999631,3.68130250848616e-09,56.652680202672,68.813084513728,0.964498317675519,5.07811252399934,0.135484840390009,0.999954177318763,27.2543253531104,-1,-1782.85671920474,3,0.330494673177698,1.0949366941537
"5823b6b4-221b-437c-9afe-9e6cad934bc5_2WH8",0.976620472906596,6.72423100701936,0.436612046125481,0.226408116231101,-0.081836534065923,0.145791392274467,11595.221345918,44134,0.45102507596247,0.884541475230783,9.94423555637076,41807,0.708546631405999,12927,44.6298379007525,39422,0.649879444078009,0.14422141747481,0.830028439737178,5.29,34605,1.22731031353526,0.271686330793662,0.232433535795576,49,0.216233937664013,0.417678307224708,0.00123092627692512,0.313381871413803,0.0162628840784213,0.884883482698593,8913,0.0263899508647681,0.999899983692793,0.686525497253567,0,1,0.361678485644581,8.05012636237985e-09,51.6708490040782,-34.0864587484108,0.963375398010877,5.24906972162366,0.298228625807636,0.999954177318763,30.2326764161414,-1,-1536.11604165252,2,1.24487763598528,0.565427001400676
